timestamp,joint_id,ret0,ret1,ret2,p_des,v_des,kp,kd,t_ff
2025-12-08 21:24:30.576,1,0.017065048217773438,-0.0073261260986328125,-0.21611690521240234,-0.007177984807640314,-0.04476875439286232,15.0,5.0,0.0
2025-12-08 21:24:30.576,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.577,1,0.017065048217773438,-0.021978378295898438,-0.21611690521240234,-0.007266701199114323,-0.04422147199511528,15.0,5.0,0.0
2025-12-08 21:24:30.577,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.578,1,0.017065048217773438,0.03663063049316406,-0.22344303131103516,-0.007266701199114323,-0.04422147199511528,15.0,5.0,0.0
2025-12-08 21:24:30.578,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.580,1,0.016681671142578125,-0.0659332275390625,-0.23076915740966797,0.0,-0.013658789917826653,15.0,5.0,0.0
2025-12-08 21:24:30.580,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.582,1,0.016681671142578125,0.03663063049316406,-0.22344303131103516,0.0,-0.013658789917826653,15.0,5.0,0.0
2025-12-08 21:24:30.582,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.584,1,0.016681671142578125,-0.021978378295898438,-0.21611690521240234,0.0,-0.013658789917826653,15.0,5.0,0.0
2025-12-08 21:24:30.584,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.586,1,0.016681671142578125,0.03663063049316406,-0.1794872283935547,0.0,-0.013658789917826653,15.0,5.0,0.0
2025-12-08 21:24:30.586,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.588,1,0.016681671142578125,-0.10988998413085938,-0.21611690521240234,0.0,-0.013658789917826653,15.0,5.0,0.0
2025-12-08 21:24:30.588,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.590,1,0.017065048217773438,-0.0073261260986328125,-0.1868133544921875,-0.007857199758291245,-0.040467411279678345,15.0,5.0,0.0
2025-12-08 21:24:30.590,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.592,1,0.016681671142578125,-0.05128288269042969,-0.20146560668945312,-0.007940661162137985,-0.04159845411777496,15.0,5.0,0.0
2025-12-08 21:24:30.592,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.595,1,0.016681671142578125,0.0073261260986328125,-0.1941394805908203,-0.008023076690733433,-0.04107755422592163,15.0,5.0,0.0
2025-12-08 21:24:30.595,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.597,1,0.016681671142578125,-0.10988998413085938,-0.21611690521240234,-0.00814471859484911,-0.04027682542800903,15.0,5.0,0.0
2025-12-08 21:24:30.597,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.599,1,0.016681671142578125,0.05128288269042969,-0.23076915740966797,-0.00822444073855877,-0.03972289338707924,15.0,5.0,0.0
2025-12-08 21:24:30.599,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.601,1,0.016681671142578125,-0.0073261260986328125,-0.23076915740966797,-0.00830305740237236,-0.039170537143945694,15.0,5.0,0.0
2025-12-08 21:24:30.601,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.603,1,0.017065048217773438,0.08058547973632812,-0.23809528350830078,-0.00830305740237236,-0.039170537143945694,15.0,5.0,0.0
2025-12-08 21:24:30.603,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.605,1,0.016681671142578125,-0.10988998413085938,-0.2600736618041992,0.0162564218044281,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.605,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.607,1,0.016681671142578125,0.03663063049316406,-0.23809528350830078,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.607,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.609,1,0.016681671142578125,-0.021978378295898438,-0.1794872283935547,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.609,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.612,1,0.016681671142578125,-0.021978378295898438,-0.17216110229492188,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.612,2,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
2025-12-08 21:24:30.614,1,0.017065048217773438,0.05128288269042969,-0.1941394805908203,0.0,0.0,15.0,5.0,0.0
